934,240,-308
926,242,-285
918,246,-302
912,240,-316
912,240,-293
910,243,-264
905,256,-296
912,256,-296
913,255,-296
920,249,-298
920,255,-308
921,249,-273
928,256,-289
929,254,-292
944,216,-217
952,224,-240
976,216,-272
953,208,-225
952,216,-232
959,223,-210
953,217,-179
952,209,-162
945,215,-160
937,216,-112
936,209,-157
929,195,-109
928,192,-121
928,198,-147
934,206,-116
948,202,-116
969,229,-240
976,229,-294
971,240,-285
973,259,-269
966,264,-244
955,269,-252
942,272,-278
931,272,-307
924,268,-280
916,260,-205
912,260,-151
920,272,-140
928,272,-186
932,260,-243
929,235,-217
920,205,-155
930,206,-133
950,231,-143
960,265,-174
963,277,-176
965,264,-157
958,243,-147
952,232,-129
952,234,-112
956,236,-118
970,226,-132
974,232,-125
967,232,-135
959,233,-99
952,240,-116
953,239,-131
960,233,-96
961,241,-95
967,247,-87
960,239,-82
968,224,-112
960,224,-96
872,200,0
849,177,8
833,176,61
832,213,64
810,209,42
822,201,-3
866,221,-57
872,224,-84
879,217,-101
906,242,-137
931,248,-157
942,254,-148
944,262,-150
938,264,-146
930,275,-150
922,297,-124
920,293,-117
920,288,-136
925,288,-113
923,278,-111
915,296,-115
903,303,-117
896,292,-142
900,284,-160
904,276,-156
908,272,-148
908,280,-148
915,284,-156
939,280,-167
955,260,-169
963,229,-166
968,236,-179
962,247,-178
955,257,-149
955,301,-112
942,306,-107
938,330,-98
942,347,-96
934,388,-70
924,426,-55
912,432,-24
913,432,-23
916,439,-4
900,486,57
923,576,77
943,629,181
943,598,289
1009,552,288
913,220,169
936,-12,-117
920,-161,-287
968,-239,-201
984,-224,-91
984,-156,-141
977,-100,-233
969,-118,-233
961,-134,-239
967,-178,-261
954,-184,-203
939,-191,-139
923,-257,-226
945,-380,-184
983,-489,-100
1052,-530,83
1125,-483,365
1144,-390,603
1105,-271,759
1039,-80,822
953,223,779
905,441,706
856,540,601
837,554,423
882,530,276
930,471,192
948,423,173
948,412,238
940,416,292
932,432,311
932,403,295
932,364,260
928,368,274
925,387,278
926,398,233
933,345,193
925,318,197
923,360,181
930,390,180
938,379,127
946,360,68
950,324,72
942,293,52
936,322,61
936,356,49
936,336,49
935,337,15
928,344,9
927,345,18
921,351,29
928,336,1
930,337,8
960,359,0
952,336,-16
952,328,-48
960,328,-25
937,336,-39
921,336,-25
920,329,-24
913,328,-60
940,335,-22
944,336,-23
937,336,3
956,343,-12
960,376,-22
923,372,-18
918,362,-10
926,360,-43
934,354,-33
936,346,-7
931,344,0
933,349,-16
931,352,-9
938,352,-5
944,352,-8
939,357,-17
936,360,-28
932,360,-19
924,360,-4
924,356,-8
928,356,-12
924,360,-19
913,374,14
907,443,65
915,515,107
960,630,322
998,741,573
947,473,424
962,42,-40
1018,-258,-179
1017,-269,-107
1006,-272,-140
1012,-242,-233
963,-229,-141
923,-260,-190
939,-289,-288
951,-216,-215
940,-175,-207
915,-180,-217
883,-279,-323
918,-411,-208
988,-525,-93
1050,-484,297
1079,-404,641
1056,-277,935
1064,21,793
948,304,815
914,662,656
867,687,477
828,600,362
860,542,366
920,473,221
948,409,152
965,380,117
975,350,99
957,344,115
940,363,132
936,368,136
924,327,112
903,323,110
896,356,90
896,373,85
901,365,77
909,350,67
922,359,69
938,358,67
949,343,55
948,340,52
944,344,56
944,348,52
944,356,48
944,360,40
944,360,39
940,356,44
936,355,47
939,360,53
941,363,63
936,371,76
933,373,59
931,371,74
936,374,84
936,366,65
936,360,84
936,358,66
936,354,50
936,362,54
936,364,57
936,347,89
937,362,58
943,374,73
936,359,75
936,351,34
935,344,57
928,344,64
928,344,56
928,352,64
936,352,64
928,344,64
936,344,41
936,351,62
929,345,49
928,344,55
928,365,77
928,443,114
915,509,220
938,774,377
1065,813,713
1071,628,916
961,57,602
916,-200,317
981,-444,61
1025,-556,-177
1021,-400,-270
958,-204,-86
943,-200,-122
967,-281,-264
966,-259,-261
955,-187,-176
956,-147,-158
964,-119,-198
968,-75,-212
956,-64,-224
917,-176,-232
925,-409,-257
1017,-620,-254
1114,-696,-8
1189,-683,430
1192,-615,816
1195,-591,1091
1246,-345,1290
1073,392,1272
944,548,761
877,477,332
899,347,65
934,304,61
956,363,192
966,402,241
960,404,207
960,379,165
960,354,158
961,372,198
966,401,240
952,408,236
951,404,193
943,343,102
928,329,72
928,352,63
960,344,-7
976,274,-55
953,234,-71
945,239,-42
937,276,11
929,309,45
928,326,62
928,335,71
935,343,72
936,351,59
930,352,75
922,346,43
926,344,26
934,338,-5
936,336,-16
936,330,-5
941,344,11
944,352,5
944,362,10
944,368,1
944,363,16
944,355,23
944,352,12
944,348,4
940,348,8
940,344,4
944,336,0
944,336,4
944,340,0
944,344,7
941,350,13
936,357,5
939,352,3
944,352,8
941,349,5
938,346,2
944,350,8
944,346,6
942,352,2
938,354,8
941,363,5
931,369,-7
941,337,3
927,339,15
921,313,11
929,325,41
935,372,118
919,412,175
912,464,165
912,464,104
912,464,96
920,544,240
920,544,240
936,645,434
997,549,318
903,157,312
860,-62,42
892,-159,-5
966,-196,-22
1003,-152,-79
1008,-137,-95
1008,-149,-37
1008,-196,-18
1008,-227,-97
1002,-208,-156
1000,-176,-192
1000,-168,-189
989,-157,-184
989,-120,-157
981,-109,-144
976,-122,-195
976,-177,-239
976,-241,-219
981,-287,-135
984,-286,-43
993,-233,-43
1008,-179,-55
1036,-148,84
1041,-113,269
1017,-59,347
1019,-3,335
968,58,375
870,184,507
865,325,511
857,488,400
835,676,314
875,590,264
885,530,278
898,457,256
908,394,214
928,374,216
956,370,231
968,381,202
967,384,199
959,316,167
950,343,201
937,384,200
943,381,141
935,351,107
929,335,55
936,318,38
936,288,8
928,304,-8
952,288,0
952,280,8
952,295,-7
937,303,-15
943,311,-16
951,326,5
945,328,22
944,321,17
944,313,9
944,325,-12
938,334,-22
936,330,-12
930,328,-26
940,334,-32
938,330,-26
936,334,-13
936,341,-3
941,339,-5
944,336,-8
939,336,-13
931,336,-26
933,327,-27
940,320,-24
944,324,-24
936,324,-3
936,324,-16
940,332,-33
936,332,-23
940,324,-25
944,323,-23
944,331,-29
944,333,-27
938,328,-26
931,331,-21
936,339,-29
934,344,-26
928,344,-27
930,342,-27
940,326,-68
956,287,-102
961,253,-80
936,244,-10
937,276,29
944,347,112
945,418,210
951,492,224
940,525,218
894,497,161
873,512,179
889,512,240
936,528,240
952,600,304
983,344,358
946,488,565
966,354,174
946,140,-24
944,-66,-54
972,-130,-105
1003,-75,-167
1015,-97,-169
1003,-104,-90
994,-168,-97
980,-221,-141
964,-232,-146
966,-203,-156
968,-158,-160
979,-99,-160
984,-75,-160
979,-109,-176
991,-169,-215
1005,-241,-158
1018,-272,-40
1033,-272,3
1044,-241,13
1052,-147,76
1073,-125,270
1056,-120,464
1043,-22,485
1023,132,419
941,293,416
896,417,459
896,496,406
890,499,283
886,504,198
904,488,133
928,448,101
946,427,127
957,407,153
968,380,144
966,368,166
958,372,162
949,389,168
937,405,158
943,385,107
934,348,74
919,324,40
913,297,38
921,303,21
929,297,-9
936,304,-17
928,296,-32
944,296,-40
952,296,-56
952,296,-64
960,296,-64
953,311,-12
945,312,-23
944,312,-10
937,312,-1
936,319,-14
943,327,-63
944,321,-72
931,320,-72
934,320,-84
930,320,-70
934,308,-70
942,327,-89
944,325,-96
944,320,-80
939,325,-67
936,328,-54
941,323,-78
944,315,-106
939,317,-93
936,320,-67
936,320,-39
936,324,-61
936,328,-84
936,328,-60
940,328,-59
940,332,-68
936,333,-64
942,328,-77
949,328,-84
944,331,-61
944,333,-53
947,333,-51
950,344,-54
944,339,-53
944,328,-62
942,328,-54
938,328,-46
942,325,-43
936,315,-60
937,327,-80
942,320,-74
930,319,-42
943,314,-54
934,329,-40
913,344,-38
921,341,-21
937,288,-119
960,272,-96
936,280,-16
959,342,62
952,374,34
945,406,10
929,379,30
914,383,32
926,405,88
908,435,369
871,560,663
929,747,569
982,695,682
1178,399,912
1069,-217,575
969,-474,-193
969,-515,-390
976,-359,-103
987,-77,11
966,-97,-55
932,-272,-63
950,-326,-112
973,-282,-171
981,-237,-142
988,-224,-157
992,-224,-222
992,-224,-231
988,-172,-180
976,-101,-159
964,-91,-202
964,-150,-253
971,-238,-229
982,-306,-131
1001,-350,-70
1033,-334,1
1080,-285,130
1096,-280,351
1062,-263,630
1031,-131,752
964,142,767
940,311,678
897,515,579
874,557,396
886,561,260
916,487,135
940,434,122
959,404,99
952,432,179
951,431,204
944,421,248
944,383,248
936,360,248
944,360,239
944,328,177
944,359,137
944,383,136
959,369,76
938,353,87
922,359,117
920,367,99
920,361,48
927,353,33
941,339,-14
950,336,-56
940,311,-83
924,298,-88
920,320,-94
920,328,-79
920,334,-61
920,331,-56
920,328,-51
920,333,-53
920,341,-61
920,349,-59
920,352,-70
920,352,-71
920,348,-73
924,348,-84
924,352,-84
920,352,-80
920,348,-84
920,348,-88
923,352,-75
931,352,-56
936,352,-59
942,352,-67
949,355,-75
941,360,-77
936,360,-67
936,360,-63
934,360,-74
928,358,-58
926,352,-62
922,354,-56
929,360,-59
935,360,-71
928,360,-64
928,359,-64
928,353,-64
928,360,-63
927,360,-57
920,360,-63
920,360,-48
928,352,-64
928,352,-72
928,352,-49
920,344,-33
927,366,-54
921,353,-41
913,345,-83
919,358,-53
920,353,-62
927,352,-57
915,352,-63
918,333,-70
920,334,-66
926,330,-58
928,340,-68
922,338,-72
926,330,-94
923,333,-93
925,347,-88
928,357,-68
928,360,-41
942,384,-32
952,344,-83
934,300,-22
916,318,108
908,328,160
912,372,204
924,451,290
924,476,303
920,500,245
920,539,205
923,544,236
904,559,367
890,572,410
944,489,367
955,257,247
954,141,230
960,319,312
931,126,-30
984,241,72
1042,364,31
1008,396,18
1066,196,-112
1037,-83,-39
1018,-189,-52
983,-263,-169
974,-253,-173
959,-224,-151
952,-141,-147
952,-106,-194
952,-156,-239
952,-273,-215
992,-351,-81
1023,-360,-88
1047,-330,-96
1070,-246,31
1057,-247,157
1027,-298,368
1010,-171,594
994,80,747
925,287,615
919,398,389
895,486,306
900,535,259
922,514,206
934,492,227
942,459,211
944,420,206
939,381,154
947,352,102
947,344,113
944,334,148
939,347,179
936,379,220
940,401,222
940,404,178
932,383,106
928,376,96
928,388,116
928,381,71
928,364,28
921,357,17
918,342,-11
928,316,-49
934,302,-79
947,309,-118
952,304,-144
952,294,-142
954,270,-129
956,260,-110
942,252,-106
936,266,-108
936,275,-94
937,289,-94
945,303,-115
950,334,-96
935,318,-145
928,304,-152
929,304,-153
936,304,-167
936,304,-151
936,304,-129
944,312,-152
928,288,-120
928,288,-120
928,296,-128
921,296,-143
934,296,-137
936,296,-108
929,296,-97
934,296,-115
936,315,-89
948,320,-110
935,314,-137
928,306,-122
933,320,-112
936,323,-102
936,320,-91
931,320,-97
928,320,-100
932,320,-96
940,320,-104
940,320,-105
946,313,-113
960,307,-123
954,312,-101
944,312,-93
941,317,-93
936,326,-106
938,320,-112
942,322,-105
936,331,-82
936,341,-89
935,329,-98
928,333,-116
928,311,-141
928,304,-112
936,296,-111
944,312,-80
944,312,-111
929,297,-90
928,296,-81
914,317,-10
919,374,20
920,430,-15
914,434,-49
918,438,-38
932,452,-9
930,445,17
923,467,67
946,511,98
960,553,158
965,582,248
964,601,248
985,621,233
968,460,228
932,183,193
943,25,204
942,-67,204
959,-180,54
1011,-264,-115
1019,-259,-115
1026,-262,-67
1026,-305,-86
1002,-322,-158
981,-287,-131
967,-214,-148
959,-167,-174
953,-169,-211
961,-240,-230
969,-319,-202
977,-312,-111
992,-312,-72
1023,-304,-56
1054,-213,-48
1071,-193,158
1072,-178,375
1024,-66,572
1016,224,607
933,370,473
863,509,403
860,491,339
858,518,274
872,558,261
896,537,243
914,505,232
930,453,227
941,397,206
948,376,183
952,380,180
952,384,142
945,380,92
936,359,64
927,323,38
909,324,54
904,363,72
906,378,93
914,400,97
924,400,74
938,405,44
941,418,-5
928,386,-27
929,346,-44
935,296,-77
929,226,-120
944,256,-119
944,264,-96
944,296,-104
944,304,-80
944,320,-88
936,320,-103
936,312,-119
936,312,-112
936,312,-82
951,319,-102
945,327,-104
944,321,-118
951,313,-113
938,305,-105
936,311,-104
943,305,-125
958,325,-101
953,321,-116
952,307,-120
945,304,-100
944,304,-103
944,298,-98
944,302,-115
944,304,-120
944,298,-114
944,296,-106
938,296,-110
942,302,-106
938,298,-80
936,296,-95
936,302,-104
925,304,-115
926,310,-109
928,312,-110
928,312,-112
923,312,-91
925,312,-101
918,317,-102
912,320,-101
922,320,-89
928,315,-90
933,312,-72
936,317,-75
936,325,-97
941,328,-104
944,323,-95
948,320,-92
952,320,-100
956,324,-121
960,324,-119
935,320,-108
920,316,-108
932,312,-116
940,312,-120
944,316,-112
940,320,-108
936,316,-104
936,316,-111
936,320,-127
933,320,-126
925,323,-109
923,325,-107
928,320,-112
928,320,-106
937,320,-108
952,320,-119
949,320,-110
947,320,-117
949,325,-112
944,336,-107
941,333,-111
936,326,-132
936,320,-106
936,322,-112
934,328,-110
928,326,-104
928,320,-91
930,324,-66
936,334,-96
936,328,-96
934,328,-98
930,326,-109
936,320,-120
936,320,-91
935,320,-104
929,320,-105
936,320,-109
936,320,-97
935,320,-103
929,320,-98
934,319,-110
921,311,-97
929,305,-106
936,312,-119
936,311,-111
936,304,-105
936,305,-111
936,312,-104
944,320,-104
944,312,-112
936,312,-120
944,320,-120
944,320,-104
952,168,-240
929,90,-139
928,88,-265
906,43,-257
926,33,-300
935,18,-290
943,-5,-344
944,-1,-332
937,7,-288
929,28,-287
922,57,-269
914,70,-233
894,60,-272
882,56,-288
874,33,-317
883,18,-339
893,16,-333
912,16,-296
920,36,-239
940,63,-176
952,82,-205
943,83,-249
940,67,-292
953,52,-303
956,48,-263
948,60,-232
948,76,-243
956,76,-264
967,72,-278
966,62,-279
949,45,-285
944,40,-331
950,37,-351
960,35,-349
960,27,-257
955,-2,-191
937,-22,-276
920,-58,-376
920,-60,-261
924,-39,-201
941,-1,-308
960,20,-371
959,4,-307
951,22,-287
943,5,-327
935,-15,-315
927,-9,-276
921,-16,-311
928,-16,-297
920,-8,-311
920,-8,-288
920,0,-280
920,8,-296
935,0,-288
929,7,-273
928,-7,-287
921,-22,-309
927,-24,-312
928,-10,-332
928,-1,-349
921,0,-300
933,-6,-332
942,-14,-350
938,-4,-334
924,6,-340
920,2,-367
909,-6,-348
904,-3,-358
899,-5,-363
906,-3,-365
907,-10,-368
928,-11,-378
958,-8,-426
981,-4,-505
992,-4,-484
996,9,-453
1004,20,-548
1012,20,-643
1023,31,-646
1028,47,-635
1024,63,-682
1008,82,-747
981,99,-788
970,110,-808
946,117,-803
907,125,-805
863,152,-864
810,145,-927
759,130,-889
690,134,-850
613,132,-876
571,146,-941
537,151,-913
463,145,-861
415,156,-954
402,174,-1085
348,159,-919
241,156,-653
163,191,-714
92,182,-844
22,143,-773
-48,112,-664
-56,112,-728
-56,112,-728
-134,112,-767
-182,104,-768
-273,97,-820
-295,103,-736
-346,97,-671
-394,110,-685
-434,71,-647
-467,57,-580
-498,76,-529
-555,48,-482
-599,9,-398
-632,-6,-340
-646,-26,-322
-659,-32,-366
-681,-38,-356
-693,-24,-333
-696,-5,-391
-686,41,-511
-685,74,-530
-688,90,-464
-683,96,-386
-662,69,-325
-622,39,-425
-588,28,-491
-556,32,-420
-517,40,-422
-463,58,-597
-396,105,-840
-343,160,-969
-307,221,-889
-282,282,-724
-252,300,-774
-189,277,-945
-113,306,-1045
-59,347,-939
-37,291,-647
5,303,-643
71,254,-847
182,244,-919
247,242,-737
316,279,-692
384,276,-780
475,295,-958
545,287,-931
614,278,-836
670,267,-802
733,292,-822
802,238,-798
841,206,-751
888,136,-720
904,128,-672
927,105,-649
966,66,-580
998,42,-569
1022,40,-568
1045,33,-561
1048,32,-462
1048,32,-414
1055,25,-448
1049,-9,-456
1042,-22,-380
1021,-24,-329
1016,-18,-380
1010,-4,-394
997,6,-398
981,-3,-383
976,-35,-338
987,-48,-283
982,-28,-218
966,-16,-172
960,-26,-193
974,-13,-216
980,54,-198
972,74,-193
976,52,-212
980,36,-224
972,9,-201
968,-8,-187
975,-8,-207
981,-11,-199
973,-19,-179
971,-21,-187
973,-10,-183
965,0,-165
960,3,-173
965,8,-202
974,8,-208
966,8,-204
960,8,-198
962,10,-220
966,16,-232
960,16,-229
960,16,-220
959,17,-236
953,23,-217
960,17,-225
960,23,-232
960,7,-233
960,0,-240
960,0,-232
968,-8,-216
960,0,-224
960,-8,-224
968,-8,-216
968,-15,-231
953,-9,-203
959,-1,-250
953,-7,-228
959,-8,-224
960,-8,-217
960,-1,-229
960,6,-219
960,2,-235
960,12,-234
960,16,-220
960,16,-233
954,10,-234
952,13,-232
952,21,-237
962,39,-215
968,43,-220
992,40,-237
1008,17,-319
1017,0,-461
1028,30,-636
1040,19,-645
1064,-24,-460
1072,6,-390
1053,37,-443
1012,31,-484
952,37,-503
907,32,-467
882,38,-482
872,48,-565
880,59,-643
901,93,-724
910,125,-789
897,141,-825
867,150,-882
820,148,-866
770,171,-874
705,210,-865
641,216,-823
605,220,-899
585,239,-946
538,241,-913
490,306,-923
434,318,-954
371,295,-968
292,280,-866
215,280,-905
176,272,-928
128,256,-952
35,240,-828
-6,255,-847
-68,211,-714
-130,179,-609
-186,162,-614
-227,132,-595
-280,128,-578
-355,121,-483
-427,94,-373
-491,50,-244
-535,-22,-191
-568,-100,-124
-594,-161,-110
-594,-153,-192
-575,-94,-341
-573,-29,-322
-565,13,-288
-540,19,-313
-498,16,-303
-418,45,-427
-348,73,-525
-283,102,-537
-196,133,-596
-102,148,-723
-4,180,-840
83,196,-815
164,254,-751
248,332,-862
328,341,-979
429,318,-960
539,308,-929
625,380,-877
667,346,-872
711,294,-877
792,233,-849
882,225,-753
939,242,-719
980,218,-680
1036,187,-691
1111,147,-640
1139,159,-590
1151,148,-508
1142,120,-483
1126,69,-465
1111,49,-520
1103,55,-464
1086,38,-541
1056,16,-493
1055,8,-428
1024,0,-304
1000,-8,-256
977,-39,-240
984,-40,-270
984,-40,-279
969,-11,-273
997,-15,-329
986,-9,-343
984,-22,-296
977,-17,-235
963,-3,-204
966,0,-219
974,6,-212
970,2,-190
968,-24,-184
951,-32,-138
950,-26,-165
952,-24,-184
968,-24,-210
976,-14,-214
971,-3,-203
973,5,-200
971,8,-186
946,-5,-185
937,-16,-201
944,-12,-216
948,0,-216
956,8,-208
960,8,-208
960,4,-212
960,3,-223
960,5,-232
960,0,-235
954,-3,-234
947,-8,-213
952,-8,-208
952,-10,-240
952,-16,-238
952,-16,-232
952,-16,-232
954,-16,-232
960,-18,-232
961,-24,-233
968,-25,-236
967,-32,-220
959,-30,-240
952,-16,-242
951,-16,-255
945,-17,-240
953,-24,-240
968,-16,-240
984,-16,-248
960,8,-232
952,0,-209
960,15,-238
960,1,-233
967,-7,-210
947,-8,-229
944,-8,-246
951,-8,-241
952,-8,-240
945,-8,-220
950,-2,-222
952,0,-224
958,6,-236
954,14,-246
946,5,-265
944,-6,-239
949,-8,-224
957,-13,-219
975,-1,-211
994,18,-233
1005,38,-281
1013,29,-332
1020,29,-419
1015,23,-494
1004,12,-504
1008,36,-520
1004,60,-498
999,68,-444
1015,76,-507
1031,83,-632
1043,98,-685
1039,109,-665
1024,116,-660
1021,144,-723
1011,173,-794
990,198,-834
957,194,-826
911,196,-796
858,192,-826
817,220,-862
715,232,-797
620,231,-788
559,221,-815
504,210,-855
445,225,-894
362,230,-877
308,220,-872
268,255,-1033
211,248,-934
109,256,-902
24,240,-824
-64,240,-664
-64,240,-664
-149,240,-757
-167,194,-638
-228,177,-580
-298,154,-569
-347,173,-604
-415,113,-496
-485,56,-384
-563,21,-301
-602,-43,-223
-621,-94,-125
-636,-141,-61
-634,-158,-108
-608,-119,-246
-594,-75,-334
-570,-36,-257
-538,3,-286
-502,27,-367
-437,52,-581
-378,69,-634
-327,96,-509
-267,112,-476
-177,139,-670
-102,186,-808
-68,183,-717
12,172,-696
130,219,-829
213,274,-908
259,300,-880
326,257,-783
448,205,-775
587,255,-935
728,301,-1015
795,277,-918
826,212,-719
882,157,-654
987,175,-713
1067,181,-734
1108,148,-703
1162,127,-628
1231,94,-632
1256,89,-587
1249,92,-519
1209,67,-473
1160,42,-479
1099,55,-468
1053,47,-434
1023,31,-457
1006,14,-462
976,-33,-430
976,-72,-352
984,-104,-336
992,-57,-251
984,-41,-263
969,-40,-301
961,-55,-297
960,8,-189
953,23,-218
945,24,-238
964,4,-260
981,-7,-290
990,5,-277
967,14,-210
954,16,-180
934,4,-194
928,-6,-223
939,-2,-238
939,0,-251
947,11,-245
932,11,-260
925,18,-282
928,24,-288
933,29,-260
936,28,-258
940,37,-272
944,40,-272
940,28,-268
940,28,-264
944,25,-271
944,16,-284
944,16,-288
944,16,-291
944,19,-302
944,27,-297
939,27,-269
928,19,-267
930,24,-279
936,19,-298
932,10,-298
922,16,-284
928,14,-309
928,8,-342
928,9,-304
927,16,-301
922,16,-289
936,15,-297
936,8,-304
936,8,-305
935,9,-319
928,16,-304
936,16,-296
928,24,-296
936,24,-288
936,16,-319
928,24,-335
935,17,-306
936,23,-289
943,24,-288
937,24,-316
936,31,-300
923,32,-303
920,32,-317
920,38,-307
920,34,-304
932,50,-346
942,62,-354
938,47,-335
936,46,-328
958,80,-366
979,80,-416
1004,57,-463
1026,18,-554
1042,0,-657
1043,23,-677
1049,49,-633
1052,56,-647
1060,60,-747
1076,64,-844
1068,72,-880
1041,98,-880
999,134,-908
955,152,-957
894,149,-970
804,153,-939
702,177,-895
603,192,-883
580,187,-916
505,178,-966
463,189,-901
425,198,-779
357,198,-752
261,209,-783
211,186,-815
150,196,-843
88,212,-816
-3,188,-620
-77,170,-653
-176,183,-745
-243,172,-734
-278,134,-544
-366,102,-430
-483,62,-229
-568,-9,-128
-616,-63,-104
-678,-111,-19
-718,-142,30
-727,-151,39
-721,-123,-84
-699,-77,-303
-696,-23,-300
-689,-23,-221
-661,-24,-181
-597,28,-313
-552,15,-420
-482,14,-421
-398,46,-495
-335,68,-561
-280,101,-645
-219,112,-739
-157,155,-860
-99,218,-767
-55,225,-671
19,221,-770
123,277,-945
214,349,-1007
266,278,-848
340,252,-823
467,304,-975
588,308,-1084
659,304,-1051
702,267,-861
753,235,-757
814,238,-791
879,205,-797
936,176,-771
979,156,-695
998,123,-627
1032,120,-627
1050,97,-597
1058,75,-541
1064,60,-501
1066,40,-482
1076,11,-519
1086,-10,-534
1077,-15,-495
1063,0,-483
1052,48,-452
1029,94,-432
1005,79,-425
984,69,-366
983,41,-338
976,48,-260
967,48,-328
944,40,-312
944,32,-336
944,32,-336
975,16,-251
946,31,-256
929,32,-241
928,32,-262
935,39,-285
929,33,-253
914,32,-248
925,32,-228
935,32,-224
961,45,-224
968,36,-261
962,26,-230
954,24,-240
958,35,-248
954,34,-259
957,32,-275
955,27,-280
957,24,-275
955,24,-272
952,24,-282
952,24,-288
952,20,-301
952,16,-295
952,20,-272
948,28,-276
936,32,-300
932,28,-305
932,24,-300
931,24,-294
933,24,-296
931,24,-314
933,24,-298
933,21,-280
944,19,-274
944,26,-301
942,32,-303
938,30,-288
942,24,-306
938,24,-290
944,24,-293
943,27,-279
936,40,-275
938,38,-289
951,24,-292
942,24,-267
929,25,-291
943,33,-318
936,41,-289
936,56,-311
936,48,-288
912,40,-288
920,1,-203
935,38,-154
958,85,-294
982,66,-435
1013,0,-541
1030,-1,-622
1025,75,-598
997,121,-532
992,95,-533
1011,82,-619
1028,80,-702
1032,110,-684
1026,149,-666
1024,183,-721
1018,198,-811
994,205,-840
968,208,-898
924,198,-928
874,202,-923
818,208,-915
736,203,-931
660,200,-926
593,187,-925
527,168,-969
488,172,-996
442,188,-980
348,207,-913
284,235,-852
236,268,-829
141,302,-744
45,309,-629
-53,292,-531
-126,277,-496
-186,278,-505
-251,244,-417
-337,189,-285
-425,88,-132
-514,-20,6
-582,-100,71
-635,-180,164
-648,-220,177
-644,-189,25
-619,-127,-55
-586,-65,-107
-538,-8,-216
-484,63,-491
-437,137,-611
-397,143,-645
-343,129,-589
-296,168,-760
-232,184,-824
-178,215,-832
-108,163,-832
-7,175,-877
88,264,-1048
132,243,-978
164,177,-849
243,216,-873
356,271,-1040
435,293,-1033
486,283,-954
527,230,-855
578,270,-923
663,300,-964
705,293,-894
718,266,-780
731,196,-706
789,179,-709
841,179,-674
866,151,-618
891,131,-567
918,123,-544
959,111,-531
997,82,-516
1029,35,-533
1068,12,-540
1092,8,-513
1089,-7,-474
1073,-37,-469
1057,-74,-462
1051,-53,-400
1035,12,-355
997,32,-326
987,32,-347
973,27,-365
963,21,-358
950,37,-345
940,50,-336
928,62,-356
928,84,-346
928,94,-345
928,88,-319
927,87,-313
920,79,-319
920,73,-308
921,77,-283
929,55,-311
936,49,-302
936,56,-280
928,56,-272
920,56,-280
920,48,-280
904,48,-288
919,40,-311
913,40,-282
912,47,-287
919,55,-288
934,49,-281
929,48,-314
935,55,-287
943,56,-287
938,50,-294
936,48,-302
936,48,-310
930,60,-306
928,58,-321
928,56,-328
923,61,-317
915,64,-317
917,69,-315
925,72,-307
928,67,-309
928,64,-317
919,64,-316
916,55,-316
928,56,-324
932,64,-328
928,64,-332
928,68,-329
928,72,-320
928,72,-317
925,88,-306
917,118,-284
909,113,-287
909,77,-323
928,66,-273
944,105,-233
949,112,-369
971,17,-504
1008,-32,-608
1030,-45,-634
1021,-1,-562
1008,17,-574
1008,-23,-619
1009,-52,-714
1015,-23,-727
1011,43,-720
1030,74,-727
1007,97,-808
999,113,-911
983,136,-896
936,128,-904
888,120,-896
818,136,-896
755,151,-942
685,137,-899
644,143,-845
583,144,-876
541,172,-901
447,190,-877
372,212,-852
282,223,-750
220,243,-772
127,223,-796
62,222,-721
-17,212,-696
-74,191,-685
-121,167,-708
-168,149,-763
-231,123,-710
-312,92,-621
-393,60,-548
-453,24,-472
-509,-15,-398
-558,-32,-341
-602,-41,-303
-641,-44,-280
-680,-32,-228
-719,-20,-138
-736,-20,-147
-722,-13,-262
-694,7,-330
-667,6,-296
-633,4,-261
-591,27,-387
-544,48,-507
-502,75,-484
-461,69,-414
-391,89,-412
-305,114,-521
-222,130,-702
-150,174,-781
-76,236,-811
-26,279,-773
12,271,-835
81,262,-852
151,240,-859
269,193,-768
384,263,-790
479,254,-1017
580,231,-1032
658,208,-1018
737,217,-825
807,279,-887
839,241,-818
863,225,-740
916,179,-669
978,191,-635
1034,192,-611
1075,157,-615
1100,111,-602
1104,51,-600
1117,20,-548
1114,22,-536
1106,24,-548
1086,0,-528
1068,-26,-455
1053,-49,-421
1031,-56,-422
1013,-40,-419
997,-32,-400
977,-17,-361
958,12,-334
947,24,-328
939,24,-342
940,20,-370
940,12,-367
924,29,-344
916,44,-336
912,40,-336
908,47,-321
919,60,-304
925,64,-301
926,67,-293
936,66,-288
933,53,-294
928,45,-309
928,43,-312
928,50,-298
930,56,-297
932,56,-282
920,54,-290
922,44,-300
926,32,-314
920,33,-317
917,41,-304
905,48,-305
913,47,-313
920,39,-320
921,32,-319
928,33,-312
928,40,-313
928,40,-328
928,40,-328
928,40,-320
928,40,-320
928,48,-328
920,40,-305
913,47,-349
919,48,-330
927,41,-321
935,40,-292
929,40,-315
928,33,-327
928,32,-328
922,32,-322
932,51,-314
930,62,-306
922,64,-310
920,75,-312
926,97,-301
928,109,-301
928,117,-293
923,125,-288
920,118,-293
920,102,-286
925,91,-285
932,88,-297
932,88,-308
936,92,-312
932,100,-312
924,104,-304
924,100,-314
920,92,-318
913,75,-296
910,62,-309
923,72,-328
931,72,-316
936,75,-296
936,85,-296
936,103,-294
936,125,-288
940,136,-284
950,134,-282
944,126,-312
944,118,-307
944,112,-294
